Sparse White Noise parameters for every sweep.
contrast xindex  yindex   postval
	1		1		15		4175
	1		1		15		4175
	1		1		15		4175
	1		1		15		4175
	1		14		19		5011
	1		14		19		5011
	1		14		19		5011
	1		14		19		5011
	0		15		14		974
	0		15		14		974
	0		15		14		974
	0		15		14		974
	1		7		19		4563
	1		7		19		4563
	1		7		19		4563
	1		7		19		4563
	0		9		5		581
	0		9		5		581
	0		9		5		581
	0		9		5		581
	0		3		17		209
	0		3		17		209
	0		3		17		209
	0		3		17		209
	0		10		16		656
	0		10		16		656
	0		10		16		656
	0		10		16		656
	1		14		2		4994
	1		14		2		4994
	1		14		2		4994
	1		14		2		4994
	0		6		16		400
	0		6		16		400
	0		6		16		400
	0		6		16		400
	0		8		11		523
	0		8		11		523
	0		8		11		523
	0		8		11		523
	0		14		5		901
	0		14		5		901
	0		14		5		901
	0		14		5		901
	1		16		14		5134
	1		16		14		5134
	1		16		14		5134
	1		16		14		5134
	0		15		17		977
	0		15		17		977
	0		15		17		977
	0		15		17		977
	0		16		9		1033
	0		16		9		1033
	0		16		9		1033
	0		16		9		1033
	0		15		6		966
	0		15		6		966
	0		15		6		966
	0		15		6		966
	1		17		1		5185
	1		17		1		5185
	1		17		1		5185
	1		17		1		5185
	0		1		13		77
	0		1		13		77
	0		1		13		77
	0		1		13		77
	0		16		12		1036
	0		16		12		1036
	0		16		12		1036
	0		16		12		1036
	0		15		10		970
	0		15		10		970
	0		15		10		970
	0		15		10		970
	0		11		14		718
	0		11		14		718
	0		11		14		718
	0		11		14		718
	1		18		4		5252
	1		18		4		5252
	1		18		4		5252
	1		18		4		5252
	1		7		15		4559
	1		7		15		4559
	1		7		15		4559
	1		7		15		4559
	0		0		15		15
	0		0		15		15
	0		0		15		15
	0		0		15		15
	0		10		7		647
	0		10		7		647
	0		10		7		647
	0		10		7		647
	1		5		7		4423
	1		5		7		4423
	1		5		7		4423
	1		5		7		4423
	1		4		16		4368
	1		4		16		4368
	1		4		16		4368
	1		4		16		4368
	0		14		10		906
	0		14		10		906
	0		14		10		906
	0		14		10		906
	0		3		4		196
	0		3		4		196
	0		3		4		196
	0		3		4		196
	0		14		8		904
	0		14		8		904
	0		14		8		904
	0		14		8		904
	0		12		3		771
	0		12		3		771
	0		12		3		771
	0		12		3		771
	1		6		7		4487
	1		6		7		4487
	1		6		7		4487
	1		6		7		4487
	0		4		13		269
	0		4		13		269
	0		4		13		269
	0		4		13		269
	0		6		2		386
	0		6		2		386
	0		6		2		386
	0		6		2		386
	0		1		2		66
	0		1		2		66
	0		1		2		66
	0		1		2		66
	1		15		9		5065
	1		15		9		5065
	1		15		9		5065
	1		15		9		5065
	0		4		5		261
	0		4		5		261
	0		4		5		261
	0		4		5		261
	1		0		1		4097
	1		0		1		4097
	1		0		1		4097
	1		0		1		4097
	0		12		2		770
	0		12		2		770
	0		12		2		770
	0		12		2		770
	1		18		6		5254
	1		18		6		5254
	1		18		6		5254
	1		18		6		5254
	1		4		9		4361
	1		4		9		4361
	1		4		9		4361
	1		4		9		4361
	1		6		1		4481
	1		6		1		4481
	1		6		1		4481
	1		6		1		4481
	0		7		19		467
	0		7		19		467
	0		7		19		467
	0		7		19		467
	1		3		0		4288
	1		3		0		4288
	1		3		0		4288
	1		3		0		4288
	1		11		9		4809
	1		11		9		4809
	1		11		9		4809
	1		11		9		4809
	0		15		0		960
	0		15		0		960
	0		15		0		960
	0		15		0		960
	1		12		8		4872
	1		12		8		4872
	1		12		8		4872
	1		12		8		4872
	0		1		0		64
	0		1		0		64
	0		1		0		64
	0		1		0		64
	0		8		14		526
	0		8		14		526
	0		8		14		526
	0		8		14		526
	1		6		4		4484
	1		6		4		4484
	1		6		4		4484
	1		6		4		4484
	0		10		16		656
	0		10		16		656
	0		10		16		656
	0		10		16		656
	0		10		3		643
	0		10		3		643
	0		10		3		643
	0		10		3		643
	0		5		0		320
	0		5		0		320
	0		5		0		320
	0		5		0		320
	1		4		1		4353
	1		4		1		4353
	1		4		1		4353
	1		4		1		4353
	0		8		1		513
	0		8		1		513
	0		8		1		513
	0		8		1		513
	1		5		1		4417
	1		5		1		4417
	1		5		1		4417
	1		5		1		4417
	0		18		3		1155
	0		18		3		1155
	0		18		3		1155
	0		18		3		1155
	1		9		14		4686
	1		9		14		4686
	1		9		14		4686
	1		9		14		4686
	0		19		12		1228
	0		19		12		1228
	0		19		12		1228
	0		19		12		1228
	1		9		17		4689
	1		9		17		4689
	1		9		17		4689
	1		9		17		4689
	1		10		2		4738
	1		10		2		4738
	1		10		2		4738
	1		10		2		4738
	1		9		3		4675
	1		9		3		4675
	1		9		3		4675
	1		9		3		4675
	1		6		9		4489
	1		6		9		4489
	1		6		9		4489
	1		6		9		4489
	1		3		8		4296
	1		3		8		4296
	1		3		8		4296
	1		3		8		4296
	0		8		4		516
	0		8		4		516
	0		8		4		516
	0		8		4		516
	1		13		2		4930
	1		13		2		4930
	1		13		2		4930
	1		13		2		4930
	0		0		11		11
	0		0		11		11
	0		0		11		11
	0		0		11		11
	0		15		3		963
	0		15		3		963
	0		15		3		963
	0		15		3		963
	0		1		14		78
	0		1		14		78
	0		1		14		78
	0		1		14		78
	0		12		5		773
	0		12		5		773
	0		12		5		773
	0		12		5		773
	1		9		7		4679
	1		9		7		4679
	1		9		7		4679
	1		9		7		4679
	0		10		3		643
	0		10		3		643
	0		10		3		643
	0		10		3		643
	1		2		9		4233
	1		2		9		4233
	1		2		9		4233
	1		2		9		4233
	1		2		7		4231
	1		2		7		4231
	1		2		7		4231
	1		2		7		4231
	1		17		15		5199
	1		17		15		5199
	1		17		15		5199
	1		17		15		5199
	1		5		18		4434
	1		5		18		4434
	1		5		18		4434
	1		5		18		4434
	0		17		9		1097
	0		17		9		1097
	0		17		9		1097
	0		17		9		1097
	1		12		18		4882
	1		12		18		4882
	1		12		18		4882
	1		12		18		4882
	1		12		9		4873
	1		12		9		4873
	1		12		9		4873
	1		12		9		4873
	0		13		9		841
	0		13		9		841
	0		13		9		841
	0		13		9		841
	0		5		3		323
	0		5		3		323
	0		5		3		323
	0		5		3		323
	1		16		12		5132
	1		16		12		5132
	1		16		12		5132
	1		16		12		5132
	0		4		7		263
	0		4		7		263
	0		4		7		263
	0		4		7		263
	1		13		13		4941
	1		13		13		4941
	1		13		13		4941
	1		13		13		4941
	1		17		4		5188
	1		17		4		5188
	1		17		4		5188
	1		17		4		5188
	1		13		1		4929
	1		13		1		4929
	1		13		1		4929
	1		13		1		4929
	1		17		16		5200
	1		17		16		5200
	1		17		16		5200
	1		17		16		5200
	1		6		19		4499
	1		6		19		4499
	1		6		19		4499
	1		6		19		4499
	0		18		18		1170
	0		18		18		1170
	0		18		18		1170
	0		18		18		1170
	1		19		5		5317
	1		19		5		5317
	1		19		5		5317
	1		19		5		5317
	0		12		9		777
	0		12		9		777
	0		12		9		777
	0		12		9		777
	1		10		19		4755
	1		10		19		4755
	1		10		19		4755
	1		10		19		4755
	0		0		16		16
	0		0		16		16
	0		0		16		16
	0		0		16		16
	0		1		7		71
	0		1		7		71
	0		1		7		71
	0		1		7		71
	1		18		2		5250
	1		18		2		5250
	1		18		2		5250
	1		18		2		5250
	0		14		19		915
	0		14		19		915
	0		14		19		915
	0		14		19		915
	0		11		1		705
	0		11		1		705
	0		11		1		705
	0		11		1		705
	0		9		1		577
	0		9		1		577
	0		9		1		577
	0		9		1		577
	0		8		16		528
	0		8		16		528
	0		8		16		528
	0		8		16		528
	1		12		6		4870
	1		12		6		4870
	1		12		6		4870
	1		12		6		4870
	0		13		4		836
	0		13		4		836
	0		13		4		836
	0		13		4		836
	0		7		11		459
	0		7		11		459
	0		7		11		459
	0		7		11		459
	0		10		8		648
	0		10		8		648
	0		10		8		648
	0		10		8		648
	1		19		17		5329
	1		19		17		5329
	1		19		17		5329
	1		19		17		5329
	1		19		12		5324
	1		19		12		5324
	1		19		12		5324
	1		19		12		5324
	0		3		7		199
	0		3		7		199
	0		3		7		199
	0		3		7		199
	0		19		10		1226
	0		19		10		1226
	0		19		10		1226
	0		19		10		1226
	1		5		6		4422
	1		5		6		4422
	1		5		6		4422
	1		5		6		4422
	1		8		6		4614
	1		8		6		4614
	1		8		6		4614
	1		8		6		4614
	1		0		1		4097
	1		0		1		4097
	1		0		1		4097
	1		0		1		4097
	0		16		8		1032
	0		16		8		1032
	0		16		8		1032
	0		16		8		1032
	1		7		18		4562
	1		7		18		4562
	1		7		18		4562
	1		7		18		4562
	1		12		1		4865
	1		12		1		4865
	1		12		1		4865
	1		12		1		4865
	0		10		18		658
	0		10		18		658
	0		10		18		658
	0		10		18		658
	1		9		11		4683
	1		9		11		4683
	1		9		11		4683
	1		9		11		4683
	0		16		10		1034
	0		16		10		1034
	0		16		10		1034
	0		16		10		1034
	0		17		11		1099
	0		17		11		1099
	0		17		11		1099
	0		17		11		1099
	1		6		12		4492
	1		6		12		4492
	1		6		12		4492
	1		6		12		4492
	1		11		5		4805
	1		11		5		4805
	1		11		5		4805
	1		11		5		4805
	0		9		13		589
	0		9		13		589
	0		9		13		589
	0		9		13		589
	0		3		16		208
	0		3		16		208
	0		3		16		208
	0		3		16		208
	0		19		19		1235
	0		19		19		1235
	0		19		19		1235
	0		19		19		1235
	0		18		13		1165
	0		18		13		1165
	0		18		13		1165
	0		18		13		1165
	1		2		16		4240
	1		2		16		4240
	1		2		16		4240
	1		2		16		4240
	1		16		6		5126
	1		16		6		5126
	1		16		6		5126
	1		16		6		5126
	1		12		4		4868
	1		12		4		4868
	1		12		4		4868
	1		12		4		4868
	0		1		13		77
	0		1		13		77
	0		1		13		77
	0		1		13		77
	0		2		3		131
	0		2		3		131
	0		2		3		131
	0		2		3		131
	1		19		10		5322
	1		19		10		5322
	1		19		10		5322
	1		19		10		5322
	1		17		13		5197
	1		17		13		5197
	1		17		13		5197
	1		17		13		5197
	0		11		2		706
	0		11		2		706
	0		11		2		706
	0		11		2		706
	1		4		2		4354
	1		4		2		4354
	1		4		2		4354
	1		4		2		4354
	0		8		13		525
	0		8		13		525
	0		8		13		525
	0		8		13		525
	0		5		10		330
	0		5		10		330
	0		5		10		330
	0		5		10		330
	0		12		1		769
	0		12		1		769
	0		12		1		769
	0		12		1		769
	1		18		12		5260
	1		18		12		5260
	1		18		12		5260
	1		18		12		5260
	1		18		12		5260
	1		18		12		5260
	1		18		12		5260
	1		18		12		5260
	1		16		9		5129
	1		16		9		5129
	1		16		9		5129
	1		16		9		5129
