Sparse White Noise parameters for every sweep.
contrast xindex  yindex   postval
	1		8		0		4608
	1		8		0		4608
	1		8		0		4608
	1		8		0		4608
	0		5		3		323
	0		5		3		323
	0		5		3		323
	0		5		3		323
	0		8		5		517
	0		8		5		517
	0		8		5		517
	0		8		5		517
	0		14		7		903
	0		14		7		903
	0		14		7		903
	0		14		7		903
	0		18		0		1152
	0		18		0		1152
	0		18		0		1152
	0		18		0		1152
	0		15		7		967
	0		15		7		967
	0		15		7		967
	0		15		7		967
	1		17		16		5200
	1		17		16		5200
	1		17		16		5200
	1		17		16		5200
	1		15		1		5057
	1		15		1		5057
	1		15		1		5057
	1		15		1		5057
	0		6		3		387
	0		6		3		387
	0		6		3		387
	0		6		3		387
	0		8		15		527
	0		8		15		527
	0		8		15		527
	0		8		15		527
	0		13		0		832
	0		13		0		832
	0		13		0		832
	0		13		0		832
	1		11		12		4812
	1		11		12		4812
	1		11		12		4812
	1		11		12		4812
	1		2		2		4226
	1		2		2		4226
	1		2		2		4226
	1		2		2		4226
	1		18		4		5252
	1		18		4		5252
	1		18		4		5252
	1		18		4		5252
	0		9		2		578
	0		9		2		578
	0		9		2		578
	0		9		2		578
	1		1		12		4172
	1		1		12		4172
	1		1		12		4172
	1		1		12		4172
	0		11		11		715
	0		11		11		715
	0		11		11		715
	0		11		11		715
	1		13		9		4937
	1		13		9		4937
	1		13		9		4937
	1		13		9		4937
	1		8		9		4617
	1		8		9		4617
	1		8		9		4617
	1		8		9		4617
	0		18		2		1154
	0		18		2		1154
	0		18		2		1154
	0		18		2		1154
	0		11		4		708
	0		11		4		708
	0		11		4		708
	0		11		4		708
	0		1		10		74
	0		1		10		74
	0		1		10		74
	0		1		10		74
	1		19		19		5331
	1		19		19		5331
	1		19		19		5331
	1		19		19		5331
	0		0		3		3
	0		0		3		3
	0		0		3		3
	0		0		3		3
	1		16		8		5128
	1		16		8		5128
	1		16		8		5128
	1		16		8		5128
	1		0		15		4111
	1		0		15		4111
	1		0		15		4111
	1		0		15		4111
	0		13		16		848
	0		13		16		848
	0		13		16		848
	0		13		16		848
	0		2		13		141
	0		2		13		141
	0		2		13		141
	0		2		13		141
	1		4		10		4362
	1		4		10		4362
	1		4		10		4362
	1		4		10		4362
	1		18		10		5258
	1		18		10		5258
	1		18		10		5258
	1		18		10		5258
	0		16		13		1037
	0		16		13		1037
	0		16		13		1037
	0		16		13		1037
	1		6		1		4481
	1		6		1		4481
	1		6		1		4481
	1		6		1		4481
	1		10		5		4741
	1		10		5		4741
	1		10		5		4741
	1		10		5		4741
	1		14		11		5003
	1		14		11		5003
	1		14		11		5003
	1		14		11		5003
	1		0		11		4107
	1		0		11		4107
	1		0		11		4107
	1		0		11		4107
	1		13		0		4928
	1		13		0		4928
	1		13		0		4928
	1		13		0		4928
	1		4		8		4360
	1		4		8		4360
	1		4		8		4360
	1		4		8		4360
	1		9		19		4691
	1		9		19		4691
	1		9		19		4691
	1		9		19		4691
	1		4		17		4369
	1		4		17		4369
	1		4		17		4369
	1		4		17		4369
	0		13		11		843
	0		13		11		843
	0		13		11		843
	0		13		11		843
	0		5		12		332
	0		5		12		332
	0		5		12		332
	0		5		12		332
	0		10		1		641
	0		10		1		641
	0		10		1		641
	0		10		1		641
	1		14		15		5007
	1		14		15		5007
	1		14		15		5007
	1		14		15		5007
	1		8		1		4609
	1		8		1		4609
	1		8		1		4609
	1		8		1		4609
	1		14		5		4997
	1		14		5		4997
	1		14		5		4997
	1		14		5		4997
	0		8		4		516
	0		8		4		516
	0		8		4		516
	0		8		4		516
	1		7		7		4551
	1		7		7		4551
	1		7		7		4551
	1		7		7		4551
	0		7		19		467
	0		7		19		467
	0		7		19		467
	0		7		19		467
	0		2		3		131
	0		2		3		131
	0		2		3		131
	0		2		3		131
	1		14		19		5011
	1		14		19		5011
	1		14		19		5011
	1		14		19		5011
	1		15		18		5074
	1		15		18		5074
	1		15		18		5074
	1		15		18		5074
	1		19		18		5330
	1		19		18		5330
	1		19		18		5330
	1		19		18		5330
	1		3		10		4298
	1		3		10		4298
	1		3		10		4298
	1		3		10		4298
	1		9		1		4673
	1		9		1		4673
	1		9		1		4673
	1		9		1		4673
	0		4		15		271
	0		4		15		271
	0		4		15		271
	0		4		15		271
	0		15		11		971
	0		15		11		971
	0		15		11		971
	0		15		11		971
	0		1		6		70
	0		1		6		70
	0		1		6		70
	0		1		6		70
	0		2		6		134
	0		2		6		134
	0		2		6		134
	0		2		6		134
	1		12		18		4882
	1		12		18		4882
	1		12		18		4882
	1		12		18		4882
	0		3		6		198
	0		3		6		198
	0		3		6		198
	0		3		6		198
	0		10		10		650
	0		10		10		650
	0		10		10		650
	0		10		10		650
	1		2		18		4242
	1		2		18		4242
	1		2		18		4242
	1		2		18		4242
	1		7		12		4556
	1		7		12		4556
	1		7		12		4556
	1		7		12		4556
	1		7		9		4553
	1		7		9		4553
	1		7		9		4553
	1		7		9		4553
	1		17		13		5197
	1		17		13		5197
	1		17		13		5197
	1		17		13		5197
	0		0		8		8
	0		0		8		8
	0		0		8		8
	0		0		8		8
	1		8		15		4623
	1		8		15		4623
	1		8		15		4623
	1		8		15		4623
	1		10		10		4746
	1		10		10		4746
	1		10		10		4746
	1		10		10		4746
	1		19		16		5328
	1		19		16		5328
