Sparse White Noise parameters for every sweep.
contrast xindex  yindex   postval
	0		14		16		912
	0		14		16		912
	0		14		16		912
	0		14		16		912
	0		13		10		842
	0		13		10		842
	0		13		10		842
	0		13		10		842
	0		14		13		909
	0		14		13		909
	0		14		13		909
	0		14		13		909
	0		4		6		262
	0		4		6		262
	0		4		6		262
	0		4		6		262
	0		1		15		79
	0		1		15		79
	0		1		15		79
	0		1		15		79
	0		7		10		458
	0		7		10		458
	0		7		10		458
	0		7		10		458
	1		13		2		4930
	1		13		2		4930
	1		13		2		4930
	1		13		2		4930
	0		14		1		897
	0		14		1		897
	0		14		1		897
	0		14		1		897
	0		18		1		1153
	0		18		1		1153
	0		18		1		1153
	0		18		1		1153
	1		19		5		5317
	1		19		5		5317
	1		19		5		5317
	1		19		5		5317
	1		2		11		4235
	1		2		11		4235
	1		2		11		4235
	1		2		11		4235
	0		16		11		1035
	0		16		11		1035
	0		16		11		1035
	0		16		11		1035
	0		18		17		1169
	0		18		17		1169
	0		18		17		1169
	0		18		17		1169
	1		2		5		4229
	1		2		5		4229
	1		2		5		4229
	1		2		5		4229
	1		0		15		4111
	1		0		15		4111
	1		0		15		4111
	1		0		15		4111
	1		16		7		5127
	1		16		7		5127
	1		16		7		5127
	1		16		7		5127
	1		3		14		4302
	1		3		14		4302
	1		3		14		4302
	1		3		14		4302
	1		15		7		5063
	1		15		7		5063
	1		15		7		5063
	1		15		7		5063
	1		15		6		5062
	1		15		6		5062
	1		15		6		5062
	1		15		6		5062
	1		0		14		4110
	1		0		14		4110
	1		0		14		4110
	1		0		14		4110
	0		16		10		1034
	0		16		10		1034
	0		16		10		1034
	0		16		10		1034
	1		9		16		4688
	1		9		16		4688
	1		9		16		4688
	1		9		16		4688
	0		4		15		271
	0		4		15		271
	0		4		15		271
	0		4		15		271
	1		8		12		4620
	1		8		12		4620
	1		8		12		4620
	1		8		12		4620
	1		12		3		4867
	1		12		3		4867
	1		12		3		4867
	1		12		3		4867
	1		17		10		5194
	1		17		10		5194
	1		17		10		5194
	1		17		10		5194
	0		9		2		578
	0		9		2		578
	0		9		2		578
