Sparse White Noise parameters for every sweep.
contrast xindex  yindex   postval
	1		5		2		4418
	1		5		2		4418
	1		5		2		4418
	1		5		2		4418
	1		14		13		5005
	1		14		13		5005
	1		14		13		5005
	1		14		13		5005
	0		8		17		529
	0		8		17		529
	0		8		17		529
	0		8		17		529
	0		14		15		911
	0		14		15		911
	0		14		15		911
	0		14		15		911
	1		15		10		5066
	1		15		10		5066
	1		15		10		5066
	1		15		10		5066
	0		8		1		513
	0		8		1		513
	0		8		1		513
	0		8		1		513
	1		19		8		5320
	1		19		8		5320
	1		19		8		5320
	1		19		8		5320
	1		3		14		4302
	1		3		14		4302
	1		3		14		4302
	1		3		14		4302
	1		0		16		4112
	1		0		16		4112
	1		0		16		4112
	1		0		16		4112
	1		9		2		4674
	1		9		2		4674
	1		9		2		4674
	1		9		2		4674
	0		5		10		330
	0		5		10		330
	0		5		10		330
	0		5		10		330
	0		2		7		135
	0		2		7		135
	0		2		7		135
	0		2		7		135
	1		6		8		4488
	1		6		8		4488
	1		6		8		4488
	1		6		8		4488
	1		4		12		4364
	1		4		12		4364
	1		4		12		4364
	1		4		12		4364
	1		7		6		4550
	1		7		6		4550
	1		7		6		4550
	1		7		6		4550
	1		11		17		4817
	1		11		17		4817
	1		11		17		4817
	1		11		17		4817
	0		7		6		454
	0		7		6		454
	0		7		6		454
	0		7		6		454
	0		16		16		1040
	0		16		16		1040
	0		16		16		1040
	0		16		16		1040
	0		0		19		19
	0		0		19		19
	0		0		19		19
	0		0		19		19
	1		17		6		5190
	1		17		6		5190
	1		17		6		5190
	1		17		6		5190
	1		10		18		4754
	1		10		18		4754
	1		10		18		4754
	1		10		18		4754
	1		9		14		4686
	1		9		14		4686
	1		9		14		4686
	1		9		14		4686
	0		4		0		256
	0		4		0		256
	0		4		0		256
	0		4		0		256
	1		1		7		4167
	1		1		7		4167
	1		1		7		4167
	1		1		7		4167
	1		14		18		5010
	1		14		18		5010
	1		14		18		5010
	1		14		18		5010
	0		7		16		464
	0		7		16		464
